size_minor_disk_true,mag_Y_lsst,baseDC2/target_halo_y,baseDC2/target_halo_mass,dec_true,baseDC2/host_halo_vz,is_central,ellipticity_bulge_true,mag_u_lsst,ra_true,stellar_mass,ellipticity_1_bulge_true,size_disk_true,convergence,baseDC2/target_halo_x,baseDC2/host_halo_z,baseDC2/host_halo_x,halo_mass,baseDC2/host_halo_vy,size_bulge_true,galaxy_id,halo_id,baseDC2/target_halo_redshift,ellipticity_1_disk_true,baseDC2/source_halo_mvir,stellar_mass_bulge,baseDC2/target_halo_vy,mag_r_lsst,ellipticity_1_true,mag_g_lsst,ellipticity_2_disk_true,shear2,position_angle_true,bulge_to_total_ratio_i,baseDC2/target_halo_id,shear_2_phosim,ellipticity_true,stellar_mass_disk,baseDC2/target_halo_fof_halo_id,size_true,mag_i_lsst,baseDC2/host_halo_y,baseDC2/host_halo_mvir,size_minor_bulge_true,redshift_true,ra,baseDC2/target_halo_vz,dec,shear1,redshift,baseDC2/target_halo_z,baseDC2/halo_id,baseDC2/target_halo_vx,ellipticity_disk_true,size_minor_true,baseDC2/host_halo_vx,ellipticity_2_true,baseDC2/source_halo_id,shear_2_treecorr,ellipticity_2_bulge_true,mag_z_lsst
0.91277415,20.657691955566406,40.01668167114258,21258777104.71868,-44.640572675828025,-226.6999969482422,True,0.0005736212,22.42978858947754,66.94118186348625,1500933.6,0.00013879704874860532,1.0597632,0.0,17.034576416015625,333.2088928222656,252.8374481201172,29941939584.110817,462.45001220703125,0.51631284,11937500010,-800191487,0.020472478677649286,0.018030790809725847,0.0,0.0,-158.31458842459705,20.97073173522949,0.018030790809725847,21.34031867980957,0.07230342686243935,-0.0,37.99868628652492,0.0,-800191487,-0.0,0.07451775,1500933.6,0,1.0597632,20.763835906982425,295.7283935546875,21258777104.71868,0.51572084,1.1353968801689684,66.94118186348625,133.79019713113502,-44.640572675828025,-0.0,0.019643308726691174,-42.94924545288086,-20,-165.19129176659348,0.07451775,0.9127742,-59.77000045776367,0.07230342686243935,0,0.0,0.0005565758245891268,20.693012237548828
1.3024666,20.29727935791016,28.01476860046387,11059687386.25471,-45.04175286969968,-18.56999969482422,True,0.0031316802,21.76861000061035,68.42649128701721,1200631.0,0.0024917969920654503,1.8183653000000002,0.0,11.07685089111328,473.8265075683594,145.5774688720703,15577024487.682692,-422.67999267578125,0.8045321,11937500011,-900191487,0.014261874431627032,0.13153134971519315,0.0,0.0,-2.810192609830333,20.522457122802734,0.13153134971519315,20.811996459960934,-0.10013120476859257,-0.0,161.35948890398032,0.0,-900191487,-0.0,0.16530806,1200631.0,0,1.8183653000000002,20.370338439941406,362.6960144042969,11059687386.25471,0.79950875,2.8132656911861984,68.42649128701721,-53.523750603632756,-45.04175286969968,-0.0,0.014496414021848425,-30.16907501220703,-20,128.12627973514395,0.16530806,1.3024668,-308.1400146484375,-0.10013120476859257,0,0.0,-0.0018969366268538198,20.328277587890625
0.6514877,18.22237205505371,20.056650161743164,21353289101.953262,-43.925826145552094,72.76000213623047,True,0.033751067,19.717571258544922,66.67491838135922,6345069.0,0.004747101101838679,1.4841746999999998,0.0,8.648168563842772,355.9462890625,499.6551513671875,30075055073.17361,-127.9800033569336,0.8493279,11937500012,-1000191487,0.010136009818531279,0.054839080106160086,0.0,0.0,31.08575358357739,18.497529983520508,0.054839080106160086,18.81203842163086,-0.3860205294920071,-0.0,139.0427419657562,0.0,-1000191487,-0.0,0.38989636,6345069.0,0,1.4841746999999998,18.32767105102539,44.42628860473633,21353289101.953262,0.7938683000000001,2.9203733097263225,66.67491838135922,114.15267694331352,-43.925826145552094,-0.0,0.009894359561445354,-21.03771209716797,-20,-45.9195634407779,0.38989636,0.65148765,432.1199951171875,-0.3860205294920071,0,0.0,-0.033415558345188466,18.26251792907715
0.2633988,22.060396194458008,35.54557800292969,6779468742.012509,-46.27274814301722,-425.739990234375,True,0.02421788,23.68141365051269,68.21516927166647,315228.22,0.002922394497460457,0.54647785,0.0,14.20630168914795,484.38916015625,51.30570983886719,9548547523.961279,56.63999938964844,0.27822596,11937500013,-1100191487,0.018541017815610024,0.0421785426506509,0.0,305302.78,115.15974586740057,22.31330108642578,0.005135093435326897,22.64773941040039,0.34697933338828235,-0.0,41.534586730037496,0.9459994,-1100191487,-0.0,0.042554512999999995,9925.427,0,0.2933416,22.14112663269043,279.329833984375,6779468742.012509,0.26506853,1.5356720803993216,68.21516927166647,141.51260148682806,-46.27274814301722,-0.0,0.018443651952004148,-40.01890563964844,-20,-1.2230499710207772,0.34953353,0.26939467,-177.41000366210938,0.042243548143282635,0,0.0,0.024040908739429042,22.091266632080078
1.737966,20.033000946044922,35.40710830688477,13289258678.711523,-45.047377403919775,-463.55999755859375,True,0.004946077199999999,21.74155616760254,67.86095208692483,3423644.2,0.004510152440675068,1.8250959999999998,0.0,14.405452728271484,276.78652954101557,244.8450927734375,18717265744.66412,-21.549999237060547,0.8100499,11937500014,-1200191487,0.018112496759882957,0.022298483563273973,0.0,0.0,175.87866730206594,20.328004837036133,0.022298483563273973,20.675355911254886,0.010038039580503763,-0.0,12.117848955666153,0.0,-1200191487,-0.0,0.024453724,3423644.2,0,1.8250959999999998,20.1328182220459,87.84647369384766,13289258678.711523,0.8020762,3.670473425340954,67.86095208692483,-77.39425039264192,-45.047377403919775,-0.0,0.01867447105643749,-38.288658142089844,-20,-16.67187371101825,0.024453724,1.7379658,-344.9100036621094,0.010038039580503763,0,0.0,0.0020303214155857493,20.06703758239746
1.5525262,18.96978759765625,41.44887161254883,15745048200.908506,-44.95539572550294,345.6099853515625,True,0.0026874808,21.675525665283203,66.84676079538656,13635753.0,-0.0013792485123973713,1.6862973,0.0,17.7249813079834,466.4600830078125,321.2315368652344,22176124226.6317,-63.18999862670898,0.81251425,11937500015,-1300191487,0.021339928947232845,-0.021196878767515918,0.0,0.0,155.05020377379626,19.59575653076172,-0.021196878767515918,20.275577545166016,-0.03544822136574671,-0.0,119.56097727637732,0.0,-1300191487,-0.0,0.04130235,13635753.0,0,1.6862971999999998,19.25386047363281,130.63233947753906,15745048200.908506,0.8081587,1.5635254137795909,66.84676079538656,165.39494095525424,-44.95539572550294,-0.0,0.021432896451498932,-45.00961685180664,-20,155.48619386109053,0.04130235,1.5525262,418.1000061035156,-0.03544822136574671,0,0.0,-0.002306561599095684,19.06955909729004
2.7221097999999997,20.488439559936523,39.75667190551758,11360158503.86965,-46.20761533217848,419.3500061035156,True,0.0008458083,22.22462272644043,67.87133708164518,3129748.8,-0.0007923288730727114,2.9933991,0.0,16.166683197021484,131.80996704101562,60.8354606628418,16000223244.886831,-282.55999755859375,1.1236876,11937500016,-1400191487,0.020772483024886854,-0.04446429277005785,0.0,0.0,182.98585319603768,20.789953231811523,-0.04446429277005785,21.138370513916016,0.016610183276186668,-0.0,79.75810377227769,0.0,-1400191487,-0.0,0.047465477,3129748.8,0,2.9933991,20.591041564941406,83.52117919921875,11360158503.86965,1.1217883999999998,1.3148371400610661,67.87133708164518,58.87311009336227,-46.20761533217848,-0.0,0.02119325561722185,-44.76638412475586,-20,186.97874744846104,0.047465477,2.7221097999999997,96.93000030517578,0.016610183276186668,0,0.0,0.0002959841926377065,20.523319244384766
0.13632703,21.08948516845703,36.11748504638672,7251145587.701382,-44.97614018761519,-277.489990234375,True,0.25160986,22.87484931945801,68.9041939050685,885791.6,0.1606277710558312,0.8351402,0.0,13.93354034423828,55.84680938720703,194.6814422607422,10212881109.438566,-98.98999786376952,0.41715983,11937500017,-1500191487,0.01832101654044729,0.459225403760933,0.0,0.0,-50.58114867421803,21.402671813964844,0.459225403760933,21.77989387512207,-0.5536777176509248,-0.0,154.83631258130404,0.0,-1500191487,-0.0,0.7193379,885791.6,0,0.8351403000000001,21.195070266723636,442.4798583984375,7251145587.701382,0.24943739999999998,2.2303129509598456,68.9041939050685,159.02371440072451,-44.97614018761519,-0.0,0.017955741740733,-38.67973709106445,-20,150.1382431828305,0.7193379,0.13632703,-266.1400146484375,-0.5536777176509248,0,0.0,-0.19366528275915432,21.12467193603516
0.45017470000000004,21.05994415283203,35.088436126708984,7078177927.933337,-44.870956484058496,-649.4500122070312,True,0.011874613000000001,22.863712310791016,67.43623311117086,996668.3,-0.003340853357888137,0.68026716,0.0,14.579878807067873,69.85549926757811,306.9999084472656,9969264687.230057,-237.52999877929688,0.35673454,11937500018,-1600191487,0.017948402439991518,-0.05726538060434538,0.0,0.0,-195.42104787728994,21.36920166015625,-0.05726538060434538,21.775087356567386,0.1953203930481905,-0.0,53.17022298229411,0.0,-1600191487,-0.0,0.20354208,996668.3,0,0.68026716,21.16390991210937,403.9858093261719,7078177927.933337,0.34836182,2.7217548121806905,67.43623311117086,-139.96976941412692,-44.870956484058496,-0.0,0.017703392068627588,-37.82621765136719,-20,-158.21097300406709,0.20354208,0.45017463,-253.67999267578125,0.1953203930481905,0,0.0,0.011394961215529973,21.097036361694336
1.0265046,19.067705154418945,37.48384094238281,14244761325.705273,-45.06854499663686,652.8200073242188,True,0.004843193,21.9892578125,67.26953130147528,5995873.0,0.003472125633793701,1.2672827,0.0,15.703256607055664,285.30010986328125,339.2837219238281,20063044120.71165,-275.75,0.6658144,11937500019,-1700191487,0.01926835720742757,0.07525366287219376,0.0,2884394.0,-186.7531072557123,19.792346954345703,0.04241289802487325,20.52541923522949,-0.07318146121276435,-0.0,157.89990769706918,0.46170902,-1700191487,-0.0,0.059160835999999994,3111479.0,0,0.99262697,19.40541648864746,327.6186218261719,14244761325.705273,0.6593962,1.981786192540474,67.26953130147528,-123.34965932437584,-45.06854499663686,-0.0,0.019073253572533092,-40.73761367797852,-20,-84.51463479182732,0.10496971,0.88173795,-43.209999084472656,-0.041245006997195084,0,0.0,-0.003376516407272539,19.18853759765625
0.6092797,21.13058090209961,31.81845092773437,13012676574.617786,-45.1803905291232,337.5799865722656,True,0.00478065,22.960968017578125,67.87272269825095,775250.06,-0.0046948948012472845,1.0770948999999999,0.0,12.937782287597654,307.50238037109375,226.08285522460938,18327713485.37717,-194.2700042724609,0.49844196,11937500020,-1800191487,0.01630741471017463,-0.2724327057437454,0.0,0.0,63.2028778013207,21.44211196899414,-0.2724327057437454,21.8815860748291,-0.05230775207816902,-0.0,95.43433088076098,0.0,-1800191487,-0.0,0.27740887,775250.06,0,1.0770948999999999,21.242042541503906,416.14739990234375,13012676574.617786,0.49369890000000005,0.41508696956070046,67.87272269825095,-127.55670279838802,-45.1803905291232,-0.0,0.01659842151860169,-34.565185546875,-20,-172.95242692335557,0.27740887,0.6092797,-80.19000244140625,-0.05230775207816902,0,0.0,-0.0009014313924838506,21.172929763793945
0.32204962,21.939640045166016,35.48617935180664,7146243530.662303,-44.793248364860375,-105.01000213623048,True,0.011233513,23.84547233581543,67.47005417937514,280151.97,-0.011223770721924,0.75902116,0.0,14.720590591430664,93.89713287353516,256.4451904296875,10065131733.327187,-273.52999877929693,0.35662037,11937500021,-1900191487,0.018123599161748997,-0.4038519669561539,0.0,0.0,83.2173360777993,22.299774169921875,-0.4038519669561539,22.752126693725586,0.016830527174577815,-0.0,88.80678991749065,0.0,-1900191487,-0.0,0.40420252,280151.97,0,0.75902116,22.06851959228516,56.19842910766602,7146243530.662303,0.34869720000000004,1.4959781062417106,67.47005417937514,-140.48444322309442,-44.793248364860375,-0.0,0.018601496084743152,-38.14201736450195,-20,-47.221382578873346,0.40420252,0.32204962,-598.6099853515625,0.016830527174577815,0,0.0,0.00046775054622200666,21.98014640808105
4.0814686,19.007028579711914,21.43833351135254,9135457239.767948,-45.97362142068431,-315.05999755859375,True,0.007499950500000001,21.122289657592773,68.02821443093572,2685677.2,-0.007436139878176412,6.0428224,0.0,8.649371147155763,417.3197326660156,248.6701202392578,12866841182.771759,195.4600067138672,2.1910174,11937500022,-2000191487,0.011119953222390837,-0.1920792187687467,0.0,0.0,153.84069676927226,19.45364570617676,-0.1920792187687467,19.967693328857425,-0.025217248037555408,-0.0,93.73966958300993,0.0,-2000191487,-0.0,0.19372748,2685677.2,0,6.0428224,19.186769485473636,174.28988647460938,9135457239.767948,2.158397,2.9863073120891537,68.02821443093572,-20.555962980747072,-45.97362142068431,-0.0,0.011632828763658676,-23.91671371459961,-20,146.5002531419233,0.19372748,4.0814686,-350.25,-0.025217248037555408,0,0.0,-0.0009762585716037023,19.070756912231445
1.6704531999999999,18.4467830657959,33.91391372680664,12666366456.863104,-45.97469151933862,-48.83000183105469,True,0.0017768338,21.11265563964844,67.807015622203,14026199.0,0.0008136458852944595,1.8607105,0.0,13.83516788482666,86.24076843261719,422.2861022949219,17839952756.145218,-6.179999828338622,0.9272739,11937500023,-2100191487,0.017641962100332715,0.02467242917746388,0.0,0.0,12.815898915041485,19.07718276977539,0.02467242917746388,19.755016326904297,-0.04789851860959917,-0.0,148.62645166526806,0.0,-2100191487,-0.0,0.053879465999999994,14026199.0,0,1.8607105,18.725786209106445,175.21058654785156,12666366456.863104,0.9239845,2.2275744564159394,67.807015622203,-150.85902256005627,-45.97469151933862,-0.0,0.01812612606565733,-37.89525604248047,-20,98.582185826717,0.053879465999999994,1.6704533,-304.5400085449219,-0.04789851860959917,0,0.0,-0.001579594465469107,18.5465030670166
1.4015583999999999,20.22073554992676,23.72796058654785,7031403111.860156,-44.67543214248281,260.79998779296875,True,0.0021273794,21.99026298522949,67.12630835711404,718423.2,-0.0014256479234654108,1.6765880000000002,0.0,10.010246276855467,347.06683349609375,20.59345054626465,9903384664.59177,-883.719970703125,0.77494246,11937500024,-2200191487,0.01210950323311007,-0.05987666699340635,0.0,0.0,169.13989668738927,20.547487258911133,-0.05987666699340635,20.927221298217773,0.06631779661132704,-0.0,66.03904225469886,0.0,-2200191487,-0.0,0.08934912,718423.2,0,1.6765879000000001,20.332813262939453,56.5250015258789,7031403111.860156,0.7716523000000001,2.1514758820731306,67.12630835711404,108.75514292248371,-44.67543214248281,-0.0,0.012063902704154028,-25.462949752807614,-20,-173.15262057035682,0.08934912,1.4015582,119.66000366210938,0.06631779661132704,0,0.0,0.0015790095503838133,20.25508117675781
0.495461,20.115005493164066,42.48672866821289,11797506889.254374,-44.29323100277711,-280.79000854492193,True,0.030009171,22.1442985534668,66.35951306305381,4118292.8,-0.02849902023916558,1.9589995,0.0,18.59775924682617,63.11523056030274,124.71790313720705,16616206886.273766,-184.0,0.83206767,11937500025,-2300191487,0.02170750366110569,-0.5662706227688533,0.0,3065988.8,69.94458287732874,20.56385040283203,-0.22169858776173626,21.049537658691406,0.18677235297182992,-0.0,80.87297844247868,0.66023844,-2300191487,-0.0,0.23344629999999997,1052303.9,0,1.23583,20.30535888671875,109.7920379638672,11797506889.254374,0.78358334,2.028812035670664,66.35951306305381,44.13799388093744,-44.29323100277711,-0.0,0.02160641357110693,-45.24853897094727,-20,-155.74992888958406,0.59627706,0.768035,464.9200134277344,0.07312257641818946,0,0.0,0.009399797293799384,20.187423706054688
0.32760546,21.63495445251465,39.37661743164063,6845635627.099775,-44.83007535110133,-17.979999542236328,True,0.02465304,23.40825843811035,66.38880852415681,506411.1,0.012627983906750328,0.8308519,0.0,17.21238136291504,289.6099853515625,492.4212646484375,9641740319.85884,538.5,0.3900602,11937500026,-2400191487,0.020294657135824543,0.22251752743539066,0.0,0.0,67.96899151578067,21.991832733154297,0.22251752743539066,22.405256271362305,0.3730934923361099,-0.0,29.593816078312692,0.0,-2400191487,-0.0,0.43441087,506411.1,0,0.8308519,21.76531791687012,415.3403930664063,6845635627.099775,0.37129056,3.5733081379529272,66.38880852415681,-146.22257683703606,-44.83007535110133,-0.0,0.020653979303404624,-42.72007751464844,-20,-146.78633265430273,0.43441087,0.32760546,-278.22000122070307,0.3730934923361099,0,0.0,0.021173247209937938,21.679363250732425
0.9800201999999999,21.38341522216797,42.4178352355957,9258552511.818304,-45.390263596512604,294.95001220703125,True,0.0066017588,23.11242866516113,67.93834819639495,1019402.7,-0.006601687960476528,1.250681,0.0,17.191034317016598,172.61924743652344,469.9983215332031,13040214805.377892,-60.18000030517578,0.5462516,11937500027,-2500191487,0.02183447773446431,-0.12133313219638373,0.0,142464.14,-120.27270932294316,21.680818557739254,-0.1068972432296718,22.028261184692386,0.000561958783112229,-0.0,89.86731721284237,0.128672,-2500191487,-0.0,0.10689839,876938.5,0,1.161829,21.48543739318848,442.9129943847656,9258552511.818304,0.53908646,2.0703126354681034,67.93834819639495,96.06102428150338,-45.390263596512604,-0.0,0.02128585921215298,-46.39682006835938,-20,-54.34158925430507,0.12133443,0.9374224,-71.87000274658203,0.0004950984420823247,0,0.0,3.057595617618625e-05,21.41937828063965
0.98170596,19.89617919921875,36.76726150512695,13625432727.255764,-45.413572121593596,-149.47999572753906,True,0.005174045,21.853538513183594,67.88958490319511,5008459.0,0.0022875589624038388,1.8247421999999998,0.0,14.937422752380373,136.80897521972656,207.5932922363281,19190750320.07854,-314.5400085449219,0.8202132,11937500028,-2600191487,0.018929119818270446,0.13281015402299096,0.0,0.0,-80.71075968967202,20.2500057220459,0.13281015402299096,20.70674133300781,0.2694385977638752,-0.0,31.8803251257492,0.0,-2600191487,-0.0,0.30039257,5008459.0,0,1.8247421999999998,20.02506256103516,52.41286849975586,13625432727.255764,0.81176925,2.114182888135258,67.88958490319511,104.53905891863552,-45.413572121593596,-0.0,0.018638015534521823,-40.26283645629883,-20,156.23687143098678,0.30039257,0.98170596,359.7200012207031,0.2694385977638752,0,0.0,0.004640885206906522,19.94084930419922
